#{"t_start": 1734962106.702678, "env_id": "Walker2d-v4"}
r,l,t
-14.564527,10,19.902926
-14.247968,8,19.909047
-12.79353,7,19.914022
-10.517383,7,19.919928
-13.666053,9,19.926063
-16.073262,8,19.932016
-16.482238,9,19.938379
-12.744125,8,19.943669
-12.91261,7,19.948323
-12.562607,8,19.953586
-13.949501,6,19.957717
-19.332679,9,19.96344
-15.268203,8,19.969022
-14.638021,9,19.974973
-11.305344,6,19.978861
-14.131346,7,19.983632
-14.493263,8,19.988903
-14.9433,10,19.9956
-11.672677,6,19.999575
-11.442404,7,20.004067
-13.500997,7,20.008702
-14.122986,9,20.015597
-14.957872,8,20.021952
-13.650013,8,20.027485
-11.955613,6,20.031743
-13.506758,8,20.037336
-11.825699,8,20.04279
-12.600609,7,20.047415
-14.106915,8,20.052977
-12.130226,8,20.058426
-15.825332,9,20.064397
-13.104456,7,20.069168
-12.464263,8,20.074825
-12.125282,7,20.079599
-13.65216,9,20.085733
-13.901509,9,20.091724
-12.624219,8,20.096991
-12.006508,7,20.101809
-12.548545,7,20.106327
-12.361748,8,20.111577
-14.800562,8,20.117719
-13.191852,8,20.123582
-13.289958,8,20.13021
-10.701949,6,20.134828
-12.798765,7,20.139465
-11.820235,7,20.14428
-13.78193,9,20.150444
-14.026133,7,20.155147
-13.395651,9,20.161292
-11.192082,9,20.167052
-13.505446,6,20.171189
-14.855203,6,20.175339
-15.028674,8,20.180559
-13.138725,8,20.185912
-16.803662,10,20.192662
-14.467438,8,20.198118
-12.794639,7,20.202772
-12.505373,8,20.207979
-13.659259,7,20.212889
-15.067788,9,20.218676
-17.095005,7,20.224335
-16.085437,10,20.231738
-10.625515,6,20.236335
-14.649746,8,20.241642
-15.112142,10,20.248386
-14.001221,9,20.254425
-13.106893,7,20.259137
-13.348911,8,20.26455
-12.393149,7,20.269272
-14.16361,8,20.274418
-14.65534,8,20.27981
-10.823718,7,20.284406
-14.100507,9,20.290482
-15.212381,8,20.295744
-10.726918,6,20.299635
-10.670031,7,20.304641
-15.29175,9,20.310845
-11.792392,7,20.315486
-15.102969,8,20.320785
-15.025266,7,20.325537
-11.940561,10,20.333135
-13.386754,7,20.338361
-13.013756,7,20.3433
-13.935539,8,20.349121
-12.458524,8,20.354578
-12.969728,7,20.359158
-13.640244,7,20.363769
-15.78422,10,20.370442
-12.689191,7,20.375138
-19.278547,11,20.382378
-13.372405,9,20.388455
-12.383587,8,20.393918
-11.128154,6,20.397818
-14.740879,9,20.403886
-13.944903,6,20.408037
-15.923181,11,20.415113
-16.915402,9,20.421064
-13.578988,9,20.427049
-14.181284,6,20.431094
-13.449062,8,20.437452
-14.571856,9,20.443824
-12.441177,7,20.448845
-17.911111,10,20.455996
-11.447289,7,20.460755
-13.672524,7,20.465616
-10.809377,7,20.470701
-15.176007,7,20.475523
-13.252465,7,20.480199
-14.401902,10,20.487086
-15.472174,11,20.49474
-13.688851,9,20.500951
-15.57956,7,20.505415
-23.107325,16,20.516508
-11.766937,10,20.523304
-13.342259,7,20.52793
-15.560431,10,20.534458
-18.685949,11,20.542814
-15.024418,9,20.550068
-16.133481,9,20.556329
-14.897205,8,20.562296
-12.697329,6,20.566186
-13.580842,6,20.570175
-16.710844,9,20.576185
-15.998327,9,20.582097
-20.598208,12,20.589853
-15.007313,8,20.595249
-15.635693,8,20.600378
-13.304247,7,20.604964
-13.668425,7,20.609674
-15.5019,9,20.61573
-12.737892,10,20.622804
-15.578014,8,20.628201
-14.057088,8,20.633431
-13.654521,9,20.639226
-16.592841,10,20.64666
-14.582822,8,20.653012
-12.78717,11,20.660961
-14.950788,9,20.668249
-20.120896,11,20.676824
-15.110355,7,20.681929
-14.406076,7,20.687584
-14.126013,8,20.692995
-19.007669,8,20.698397
-15.56294,10,20.70512
-18.684899,12,20.713449
-11.326916,6,20.717577
-15.75516,10,20.72438
-11.453699,12,20.73231
-12.596763,7,20.737066
-14.205324,9,20.743181
-11.803363,7,20.747837
-16.83232,10,20.755138
-12.908772,7,20.760529
-10.800818,7,20.765685
-11.834586,9,20.772183
-13.28863,7,20.777075
-11.04712,7,20.781766
-12.793375,7,20.786715
-14.58691,7,20.791166
-15.20891,8,20.796494
-20.630228,9,20.802479
-18.261152,14,20.811845
-13.914924,9,20.818293
-13.91985,7,20.822806
-14.32398,8,20.828256
-12.682927,10,20.83489
-13.733419,7,20.839525
-14.423686,8,20.844664
-13.538057,11,20.852032
-16.794715,9,20.858928
-14.409005,9,20.865829
-13.102733,8,20.871489
-13.279407,7,20.876922
-17.497164,10,20.883694
-12.113696,7,20.888384
-16.657306,9,20.894807
-15.218948,7,20.899625
-12.315916,8,20.905286
-13.766269,8,20.910466
-13.934279,8,20.916194
-10.70556,7,20.920962
-12.379003,7,20.925603
-12.381825,8,20.930928
-12.562392,7,20.935609
-12.024791,7,20.940206
-11.411873,6,20.944424
-12.951281,8,20.949792
-12.768173,8,20.955014
-11.990523,6,20.959109
-14.753826,9,20.966034
-15.060344,10,20.97337
-12.659818,6,20.97751
-14.171924,10,20.9846
-11.184916,7,20.989106
-11.534924,9,20.995271
-15.19477,7,20.999985
-13.243846,7,21.004631
-13.812806,8,21.009795
-16.512511,9,21.015946
-14.708499,7,21.020657
-15.361352,10,21.027087
-16.140844,8,21.032567
-10.46374,9,21.039273
-13.958026,8,21.045283
-13.196305,6,21.06103
-13.305283,7,21.065983
-13.955209,9,21.073133
-15.534173,10,21.080637
-12.622457,7,21.085987
-10.525926,6,21.089842
-15.695196,10,21.096553
-14.686244,11,22.770739
-11.757294,8,22.776314
-10.68237,7,22.781207
-12.924046,7,22.785942
-15.957032,8,22.791187
-10.722553,7,22.79593
-12.141202,6,22.800063
-13.501339,6,22.804185
-13.52877,10,22.810942
-11.820414,7,22.815465
-14.29742,8,22.820626
-11.404234,8,22.826037
-11.266375,6,22.829948
-10.488615,7,22.834752
-15.085682,10,22.841884
-14.243457,9,22.847955
-14.092466,6,22.852955
-11.742842,8,22.859289
-13.379814,6,22.863277
-14.045996,7,22.868292
-12.739683,8,22.873838
-13.401781,8,22.879514
-11.815765,8,22.884796
-14.414889,9,22.890728
-14.188225,7,22.895262
-13.158918,9,22.901127
-11.088439,7,22.905586
-13.664455,8,22.911221
-10.857249,6,22.91514
-14.815385,9,22.921301
-12.902529,7,22.926314
-13.631578,10,22.933005
-12.911873,8,22.938439
-12.899057,10,22.945321
-13.356201,6,22.94939
-13.54173,8,22.956021
-12.571968,8,22.962241
-11.134904,7,22.972281
-13.271346,8,22.980732
-10.316831,7,22.986567
-12.721029,7,22.993447
-12.028558,7,22.997993
-12.247044,7,23.00235
-12.113926,8,23.010751
-12.491948,8,23.016266
-13.563183,9,23.022151
-12.455609,8,23.027107
-16.723229,9,23.032959
-14.418476,9,23.038842
-13.370703,7,23.043412
-13.726502,9,23.049314
-12.449387,8,23.054763
-12.800295,8,23.060869
-13.819213,9,23.068143
-12.341331,7,23.074027
-14.986727,10,23.083111
-22.42552,12,23.093112
-11.309184,9,23.100659
-13.547186,7,23.106034
-10.887517,9,23.116164
-13.30465,7,23.123357
-11.817976,10,23.133208
-14.90773,9,23.141531
-12.96687,10,23.149442
-12.784076,10,23.156119
-14.966142,8,23.161287
-12.905627,7,23.166922
-13.648781,7,23.171738
-14.093369,8,23.178844
-13.529286,7,23.190453
-12.607438,8,23.20622
-12.736443,7,23.211474
-12.415879,8,23.21707
-12.29772,9,23.223171
-14.580006,8,23.228697
-12.836484,10,23.235251
-11.400049,9,23.24135
-12.451327,8,23.272913
-11.567606,9,23.286282
-13.792804,9,23.292305
-10.215599,7,23.297164
-12.835642,7,23.302485
-12.556974,8,23.308081
-13.689751,9,23.329695
-13.119122,8,23.335811
-12.340778,8,23.341013
-14.919319,8,23.348246
-13.340241,7,23.352979
-12.729281,8,23.358271
-11.860155,8,23.363501
-12.745766,7,23.368147
-14.74409,10,23.375057
-14.635724,8,23.381399
-10.886739,8,23.387339
-12.312011,8,23.393064
-12.934129,7,23.39749
-15.673458,7,23.402586
-17.42478,11,23.41003
-15.769805,11,23.417307
-13.926506,9,23.423402
-11.93301,7,23.428251
-14.163007,8,23.433579
-14.034899,7,23.438216
-12.280686,8,23.443309
-12.054361,8,23.448503
-13.429879,7,23.453471
-11.523865,8,23.458666
-12.708854,8,23.464362
-12.718982,7,23.469606
-12.825228,9,23.476813
-12.987715,7,23.481402
-10.277904,7,23.486864
-11.063625,8,23.49279
-14.492797,8,23.498105
-10.685369,6,23.502269
-12.65558,9,23.508412
-15.715719,8,23.514035
-14.001991,7,23.518865
-14.998295,8,23.524211
-12.218114,8,23.529521
-12.471863,7,23.534337
-12.521375,7,23.538911
-12.410764,8,23.544407
-10.548434,8,23.549868
-13.520481,8,23.555248
-13.939796,7,23.559918
-14.259299,10,23.566469
-12.538742,7,23.571167
-14.921868,9,23.577082
-14.328964,9,23.583109
-13.505031,7,23.587768
-21.537356,11,23.596436
-12.209497,9,23.603159
-12.127908,7,23.607636
-14.166431,9,23.613425
-9.92194,7,23.61818
-12.500052,8,23.623314
-11.428365,7,23.628134
-13.737963,9,23.634229
-11.960821,10,23.64063
-12.306531,7,23.645153
-13.74318,8,23.650585
-14.444312,8,23.655853
-12.515171,8,23.661263
-13.498364,7,23.665761
-12.556814,7,23.670316
-13.295592,8,23.675618
-12.598526,8,23.680751
-13.820856,8,23.68582
-14.222664,8,23.69072
-13.671396,8,23.696697
-10.500768,6,23.700993
-13.742942,6,23.706144
-13.208921,8,23.711739
-14.125778,8,23.717491
-11.457996,9,23.723657
-13.546541,7,23.728175
-12.933752,9,23.734359
-12.636862,8,23.739616
-13.35147,7,23.74424
-13.037669,7,23.748932
-12.905956,8,23.754412
-13.042552,7,23.75933
-12.831255,7,23.763909
-10.376121,8,23.769154
-12.85865,7,23.773981
-12.578909,8,23.779334
-13.455958,8,23.784432
-14.601105,7,23.788852
-18.373248,9,23.795113
-11.007697,7,23.799619
-12.415186,8,23.805789
-12.944799,8,23.811838
-12.209687,8,23.81779
-13.055542,7,23.822363
-10.600508,8,23.828128
-12.596132,8,23.833448
-12.728711,9,23.83934
-18.216261,11,23.846956
-15.210982,7,23.852557
-12.657787,8,23.857989
-15.190846,8,23.863378
-10.333224,8,23.868614
-10.211757,8,23.87404
-14.407628,9,23.880113
-17.93126,9,23.886048
-12.031188,9,23.891852
-10.50369,7,23.896485
-15.065653,8,23.901931
-12.910271,7,23.907444
-15.920488,14,23.917392
-12.251767,8,23.922915
-13.028683,7,23.927703
-13.798972,8,23.933294
-13.673285,6,23.937534
-13.283835,7,23.942338
-10.728979,7,23.946978
-12.416889,8,23.9521
-12.173296,9,23.957993
-12.616573,8,23.96341
-13.927781,7,23.968118
-11.935734,8,23.973397
-10.513855,7,23.977949
-13.199376,7,23.982366
-12.421767,8,23.987442
-15.233471,9,23.993139
-12.560857,8,23.998294
-13.382066,10,24.004858
-12.601358,6,24.008686
-12.951709,8,24.014989
-13.540409,8,24.020871
-13.664812,7,24.025868
-14.075695,8,24.031069
-16.514223,10,24.038065
-13.599464,7,24.042653
-12.076845,8,24.047907
-20.171291,12,24.056054
-15.752465,9,24.062063
-13.01345,7,24.067028
-11.441699,6,24.071123
-10.581283,6,24.075392
-15.619993,8,24.080572
-18.371434,12,24.088446
-14.035483,9,24.094422
-16.54912,9,24.100601
-16.231388,13,24.109902
-13.063064,6,24.113674
-12.178672,8,24.119971
-13.251317,8,24.125354
-15.814012,8,24.131402
-12.46136,8,24.137278
-10.986572,6,24.141121
-12.955393,7,24.146124
-12.452792,7,24.15074
-16.03963,9,24.15652
-11.826027,9,24.16254
-12.410636,8,24.167762
-12.685464,9,24.173566
-12.23628,8,24.180023
-12.195308,8,24.185293
-11.800256,9,24.191258
-13.920879,9,24.197086
-12.624469,7,24.201519
-13.434318,7,24.207003
-12.909828,10,24.213589
-16.601001,9,24.219365
-11.374309,7,24.224754
-15.099108,9,24.230741
-12.668526,8,24.236847
-15.071806,9,24.243006
-11.936149,8,24.248345
-13.940106,9,24.254453
-14.753353,10,24.261178
-11.849561,7,24.266002
-14.075091,8,24.271217
-11.486267,9,25.950218
-11.501959,6,25.954488
-14.334971,8,25.960319
-12.481191,8,25.966014
-10.167975,8,25.971248
-10.789958,6,25.975179
-14.420111,7,25.979823
-13.673082,9,25.985851
-12.757967,7,25.990479
-12.458094,8,25.995891
-12.286158,8,26.001352
-12.353521,8,26.006538
-10.968213,7,26.012245
-10.436119,7,26.017944
-13.459548,9,26.024367
-9.252264,7,26.029201
-10.845117,6,26.033634
-13.971099,9,26.039784
-14.574368,9,26.04581
-12.532364,7,26.050662
-15.371332,8,26.056235
-14.713365,11,26.063817
-13.59872,8,26.0692
-12.310921,8,26.074646
-11.01686,7,26.079181
-13.557231,7,26.083924
-14.153558,8,26.089136
-13.239366,7,26.093755
-13.159194,8,26.099392
-12.594394,8,26.10476
-12.661234,7,26.109185
-11.030989,7,26.114894
-12.239399,8,26.120427
-10.438183,6,26.125227
-12.089747,7,26.130895
-12.79585,7,26.136233
-12.500506,7,26.14127
-11.631592,7,26.145976
-12.258704,8,26.151392
-11.765472,8,26.156719
-12.849772,7,26.161369
-10.477818,7,26.16599
-15.106029,8,26.171439
-11.500262,8,26.177239
-10.791578,6,26.181263
-11.695827,7,26.185843
-12.150921,9,26.191879
-12.041391,7,26.196456
-11.408478,8,26.201888
-13.049519,7,26.206528
-10.862915,7,26.211232
-11.461344,7,26.216864
-13.822303,8,26.222497
-10.364482,6,26.22731
-14.559739,7,26.232427
-11.932583,8,26.238045
-10.990471,7,26.242788
-11.59244,9,26.248912
-10.97404,6,26.252919
-15.274467,8,26.258159
-10.969718,6,26.262177
-11.520835,9,26.268462
-12.87902,10,26.275235
-11.554164,8,26.280715
-13.358514,8,26.286138
-11.239737,7,26.290678
-11.795312,8,26.295966
-11.531106,8,26.301192
-15.923548,9,26.306955
-10.668999,7,26.311741
-11.150261,7,26.316282
-10.54941,7,26.320988
-10.503134,7,26.326583
-11.516665,7,26.331912
-11.974467,8,26.337705
-13.100297,7,26.342614
-14.651875,8,26.348172
-12.745925,8,26.353598
-12.62276,7,26.35834
-11.958079,8,26.363626
-13.706445,9,26.369738
-12.898934,7,26.374398
-12.516534,9,26.38091
-12.563191,7,26.385845
-13.069022,8,26.391527
-12.783863,7,26.396571
-12.909233,7,26.4015
-13.587063,8,26.406945
-13.203893,6,26.410884
-10.880233,7,26.415826
-12.162374,9,26.421988
-10.72094,6,26.426001
-12.256013,7,26.431439
-12.4634,8,26.437444
-16.063608,11,26.445059
-13.047595,7,26.450263
-10.71712,8,26.455869
-12.717356,7,26.460794
-13.344963,9,26.467206
-10.826199,7,26.472065
-11.653046,7,26.476803
-10.996154,7,26.481527
-11.752114,8,26.487019
-12.361735,7,26.491813
-12.791712,7,26.496459
-12.939149,8,26.501848
-12.663235,8,26.507174
-12.808563,7,26.511792
-12.962575,7,26.516292
-12.913804,8,26.521756
-14.99833,8,26.526969
-9.854573,9,26.534054
-12.598359,7,26.538967
-12.04979,8,26.545082
-10.639755,6,26.549494
-12.325038,8,26.554796
-10.79387,7,26.559667
-11.003804,6,26.563794
-12.426049,9,26.570627
-13.430098,9,26.576564
-12.932933,10,26.58321
-13.519569,7,26.587777
-12.354782,8,26.593164
-12.708003,9,26.598983
-12.414612,8,26.604514
-13.350583,7,26.609257
-12.860826,7,26.613884
-12.727808,7,26.618571
-12.921748,9,26.624449
-10.259418,8,26.629776
-13.170186,6,26.633993
-10.590498,7,26.639797
-12.532416,7,26.644818
-12.688431,7,26.65059
-10.741885,7,26.655466
-10.934917,7,26.660149
-13.551682,7,26.664863
-11.388428,7,26.669471
-11.142602,10,26.676451
-12.841717,7,26.681336
-14.164033,9,26.687972
-12.241141,7,26.693041
-11.481017,8,26.70043
-12.963171,6,26.704636
-10.879647,6,26.708756
-13.342127,7,26.713552
-10.593418,6,26.717712
-12.055975,7,26.72223
-11.52638,6,26.726105
-12.032282,9,26.732264
-11.389904,7,26.737139
-13.354737,7,26.741893
-10.031277,6,26.7468
-11.171116,7,26.751497
-14.653229,7,26.75698
-12.221415,8,26.762878
-13.890313,9,26.769525
-11.272879,6,26.773324
-10.428739,7,26.778097
-12.754916,7,26.783007
-12.715964,6,26.787057
-10.553575,6,26.790953
-13.084671,7,26.795823
-11.817095,8,26.801214
-12.443151,7,26.806108
-11.507847,7,26.811329
-11.887986,7,26.816204
-12.1216,9,26.822123
-10.597398,7,26.82705
-12.996363,7,26.831783
-10.98264,8,26.837321
-12.752181,8,26.842543
-12.359403,8,26.847792
-14.646799,8,26.854041
-11.794552,9,26.861213
-13.369409,7,26.866465
-13.225279,7,26.8712
-13.036338,7,26.875898
-10.722719,7,26.880777
-10.730611,6,26.88469
-13.090172,7,26.889765
-13.213526,8,26.895218
-12.69978,7,26.899751
-14.59608,8,26.905116
-12.685791,8,26.9105
-12.610067,8,26.915904
-13.073486,7,26.92045
-12.076532,8,26.925866
-11.116592,7,26.930401
-12.272343,8,26.935771
-12.898358,7,26.940162
-10.103211,8,26.945582
-12.663431,8,26.950898
-12.157857,8,26.957183
-10.695544,7,26.962132
-12.514829,8,26.968306
-10.726105,7,26.97306
-13.639243,8,26.978606
-12.220413,8,26.984586
-11.968669,6,26.988753
-10.967271,7,26.993598
-12.581949,7,26.998344
-12.343456,7,27.002982
-13.914094,10,27.00954
-11.688717,7,27.014339
-11.038989,7,27.019316
-11.319549,7,27.024046
-11.525529,10,27.030517
-13.392369,7,27.035397
-15.940046,10,27.042018
-12.251199,7,27.046494
-11.800648,8,27.051853
-11.672519,9,27.057776
-11.671964,8,27.064107
-12.550775,7,27.069376
-12.741797,7,27.07448
-11.213559,9,27.080792
-12.508769,7,27.085905
-10.314165,8,27.091517
-10.588711,6,27.097417
-10.503292,6,27.103117
-11.100967,7,27.112915
-11.834164,8,27.12398
-13.293427,10,27.133884
-12.001107,9,27.140181
-12.438267,7,27.145277
-12.261685,7,27.15015
-10.394643,8,27.155526
-12.475063,7,27.160201
-12.021992,8,27.166602
-12.565764,10,27.17381
-12.879011,8,27.180664
-13.594725,9,27.188049
-10.26391,6,27.193053
-12.401396,8,27.199524
-11.160936,6,27.204199
-10.975634,7,27.21054
-14.419024,7,27.215741
-11.260318,7,27.221622
-11.120277,6,27.225726
-12.445915,7,27.230644
-10.972609,6,27.234934
-11.912867,8,27.24173
-12.102743,7,27.246489
-13.611998,8,27.251945
-11.039222,6,27.25577
-15.379707,9,27.261565
-11.898059,6,27.265834
-14.769623,8,27.27115
-12.521095,8,27.277168
-11.851269,8,27.2827
-13.310028,9,27.289205
-13.851321,6,27.293223
-15.333073,10,27.300216
-14.819386,7,27.305095
-11.015597,6,27.309008
-13.240217,8,27.314511
-11.700144,8,27.320097
-13.43961,7,27.324761
-13.068641,6,27.328853
-13.724918,7,27.333659
-12.127602,9,27.339652
-10.384739,8,27.344881
-14.755682,8,27.350173
-15.04693,10,27.356629
-12.082527,9,27.362743
-13.261977,6,27.366802
-12.227692,8,27.372083
-13.48756,7,27.376905
-14.413981,7,27.382288
-10.770704,7,27.387538
-11.274452,6,27.391924
-11.189748,6,29.02234
-10.571528,7,29.027576
-13.886949,9,29.033955
-13.322771,6,29.038123
-11.822668,8,29.043706
-10.586515,7,29.04829
-10.962118,6,29.052361
-11.037774,9,29.059408
-12.410522,8,29.065715
-12.237866,8,29.071731
-11.840743,7,29.076722
-12.014168,9,29.082827
-12.189162,7,29.087672
-10.911245,7,29.092433
-11.905019,8,29.097697
-11.244687,6,29.101719
-13.295061,7,29.106608
-12.263542,10,29.113297
-12.658375,8,29.118681
-12.462118,7,29.123412
-14.875148,8,29.128939
-9.606981,8,29.135599
-13.944742,9,29.143936
-10.620307,7,29.14947
-13.235516,7,29.154506
-12.261385,7,29.159199
-11.078407,7,29.165165
-12.107148,9,29.171919
-10.689432,7,29.176982
-13.016971,8,29.182715
-14.432713,8,29.188614
-13.632857,8,29.194164
-11.264078,7,29.199037
-12.467684,7,29.203794
-12.802117,7,29.208502
-12.574236,7,29.213548
-12.273783,8,29.218884
-11.614709,8,29.224324
-10.237787,7,29.228802
-10.590377,7,29.233738
-12.725021,7,29.238425
-12.057013,8,29.243949
-14.312029,7,29.248606
-10.325633,8,29.253882
-10.785906,6,29.258149
-10.162,8,29.263503
-11.419459,7,29.269255
-12.967443,8,29.275377
-10.485994,7,29.280465
-12.604114,7,29.285545
-10.270281,7,29.290236
-10.342008,7,29.295191
-11.338066,8,29.300776
-11.266359,7,29.305526
-12.381218,7,29.3102
-13.418219,9,29.316546
-14.567388,9,29.322615
-12.374542,8,29.328125
-11.102615,7,29.332844
-14.230426,9,29.339025
-12.445126,8,29.344759
-13.717763,7,29.349753
-10.512486,7,29.354245
-11.973419,8,29.359596
-11.814552,8,29.365167
-13.049586,9,29.371303
-10.565804,7,29.376796
-12.158766,9,29.384155
-9.932113,7,29.38905
-12.023464,8,29.394578
-12.230209,10,29.401375
-12.593469,7,29.406064
-13.64825,9,29.412267
-11.021368,6,29.41647
-13.934664,7,29.421076
-10.614526,6,29.425145
-12.415286,9,29.431055
-14.048101,8,29.436616
-11.848701,7,29.441695
-12.074733,7,29.446413
-12.050889,8,29.451963
-11.582669,6,29.455982
-9.56015,10,29.462589
-11.724579,8,29.468061
-11.445505,7,29.472714
-10.31337,8,29.479067
-12.809949,8,29.484975
-12.616483,7,29.490213
-13.720349,7,29.495656
-12.005444,9,29.502011
-12.209895,7,29.506951
-12.241343,8,29.512357
-9.176475,9,29.518288
-12.160584,10,29.525037
-10.135831,8,29.530713
-13.161796,7,29.535469
-12.346718,7,29.54024
-13.192271,6,29.544263
-11.041887,7,29.548834
-12.867016,6,29.552868
-9.927272,8,29.558365
-12.349738,7,29.563121
-13.057461,7,29.567629
-12.170695,7,29.572255
-9.925294,9,29.578468
-10.9364,7,29.583954
-12.183541,8,29.589478
-11.289918,6,29.594331
-10.147143,7,29.599578
-11.060776,6,29.603678
-14.848769,9,29.609709
-12.51725,8,29.615302
-10.973705,7,29.620075
-10.656429,8,29.62562
-13.290008,8,29.631008
-11.169477,7,29.635864
-11.976296,9,29.641841
-13.715519,9,29.648131
-13.078901,7,29.652942
-12.580369,7,29.657761
-12.337424,7,29.662452
-9.657614,8,29.667907
-9.914454,7,29.67264
-12.966354,7,29.677322
-12.026727,8,29.682792
-13.239579,7,29.687473
-11.536871,6,29.692461
-10.417591,7,29.698135
-12.196829,8,29.704561
-14.040245,9,29.71124
-10.027485,7,29.716435
-11.624196,8,29.721737
-13.284361,7,29.727011
-14.284361,9,29.733079
-13.104006,7,29.737812
-14.613703,7,29.742612
-12.058245,7,29.747532
-10.579681,6,29.75158
-12.92442,7,29.756312
-12.793792,8,29.761594
-10.824731,6,29.765738
-11.380486,8,29.771153
-10.512757,7,29.775791
-11.998557,8,29.78109
-11.794529,8,29.786422
-13.198792,7,29.791108
-10.506639,8,29.797325
-12.667335,7,29.802015
-10.956803,7,29.807715
-10.704034,8,29.813182
-12.649852,7,29.818219
-12.545285,7,29.822998
-12.094705,8,29.828582
-13.044151,8,29.834051
-12.410744,8,29.839368
-12.40166,8,29.844917
-10.633768,7,29.849469
-12.441157,7,29.85424
-12.034213,8,29.85976
-11.405778,7,29.864536
-12.932252,7,29.869314
-11.358572,6,29.873276
-12.447904,8,29.878998
-11.187173,6,29.883274
-10.703869,6,29.887682
-11.971357,7,29.892715
-13.022645,7,29.897948
-10.856714,7,29.904226
-12.106784,8,29.911249
-13.079777,7,29.916604
-11.009921,10,29.923604
-11.421316,9,29.930028
-11.218852,9,29.936559
-12.816891,8,29.942021
-11.169611,7,29.947238
-12.773491,7,29.952045
-13.121761,6,29.956038
-13.368008,7,29.960811
-14.912153,9,29.966862
-11.265,7,29.971675
-11.840579,7,29.976256
-11.448752,6,29.980277
-10.566467,6,29.984486
-13.299011,8,29.989704
-13.087745,8,29.995424
-12.495311,7,30.000198
-11.770974,8,30.005619
-9.876433,8,30.011694
-11.587023,8,30.018002
-12.708158,8,30.023739
-10.854849,6,30.027903
-13.065357,7,30.033189
-10.200171,7,30.038203
-14.906262,8,30.043714
-11.060143,7,30.048386
-9.638081,8,30.054095
-12.884487,6,30.058142
-12.684322,8,30.063526
-12.064765,8,30.069272
-13.596141,7,30.073859
-11.214504,6,30.078026
-14.683178,8,30.083574
-12.107325,10,30.090308
-12.554117,8,30.095813
-13.343599,7,30.100668
-11.934445,6,30.104654
-10.115647,7,30.10959
-11.827868,8,30.115935
-13.407679,8,30.121713
-14.132754,13,30.14578
-13.084448,6,30.150225
-9.993681,7,30.15566
-12.487731,7,30.160429
-10.536079,7,30.165245
-11.117106,7,30.170216
-9.939089,8,30.175592
-15.466669,10,30.182124
-12.91304,6,30.186118
-11.783651,8,30.191466
-10.5021,8,30.197238
-11.804545,10,30.204017
-12.459801,8,30.209238
-12.506016,8,30.214607
-13.768495,9,30.221821
-10.06539,7,30.227015
-11.420295,6,30.231739
-12.094306,7,30.236917
-12.182466,7,30.24144
-12.496127,8,30.246977
-10.458461,8,30.25234
-10.482777,6,30.256352
-12.378537,8,30.261874
-11.945303,8,30.267148
-12.290844,8,30.272612
-10.703035,7,30.277298
-13.673554,7,30.282111
-11.232869,9,30.288088
-11.836515,8,30.293453
-12.084423,8,30.298613
-9.865345,7,30.303474
-12.697412,8,30.308748
-12.043348,7,30.313484
-10.126319,7,30.318085
-13.23947,6,30.321839
-12.974812,7,30.327571
-10.617658,7,30.333516
-11.313039,7,30.338751
-10.157576,8,30.344179
-11.726328,7,30.348959
-10.528473,8,30.354346
-13.396923,8,30.359796
-12.100308,9,30.365686
-11.593207,8,30.371095
-10.867374,6,30.375212
-13.602029,6,30.379175
-12.997208,7,30.384022
-11.326215,7,30.38868
-12.799354,8,30.393959
-10.213901,7,30.398756
-11.929788,8,30.404268
-14.148089,8,30.409485
-12.733748,8,30.415091
-13.491404,7,30.41961
-13.413134,7,30.42417
-13.398815,7,30.428923
-13.152444,7,30.434613
-11.703832,9,30.440603
-11.666654,8,30.445996
-13.169123,8,30.452166
-11.8157,8,30.457596
-12.773639,7,30.462276
-9.956958,9,30.468726
-12.000564,9,32.082057
-12.275529,8,32.087611
-11.061297,6,32.091782
-12.322643,7,32.097323
-12.488377,8,32.103162
-11.358338,11,32.111763
-11.272697,8,32.117672
-10.097269,9,32.123708
-10.62465,7,32.128739
-12.024068,8,32.134299
-10.051609,8,32.140859
-12.142856,8,32.148716
-13.866259,8,32.156271
-11.094584,6,32.162264
-12.62233,8,32.169387
-13.969836,9,32.177572
-10.795526,7,32.182969
-12.827054,8,32.189916
-11.940949,9,32.197365
-10.955614,7,32.204437
-10.838599,8,32.211986
-12.80143,8,32.219318
-12.797244,8,32.226848
-12.388533,8,32.232855
-13.525732,9,32.239109
-10.428918,7,32.243997
-11.871219,9,32.250121
-12.885177,7,32.254679
-11.972444,10,32.261543
-12.519379,8,32.267143
-12.119999,9,32.273379
-12.424524,7,32.27814
-12.870483,7,32.283811
-11.135043,7,32.289585
-10.294342,7,32.294407
-10.22928,8,32.300079
-9.887534,8,32.305576
-10.400708,9,32.31281
-10.854292,8,32.319181
-12.136945,9,32.325829
-11.939552,10,32.33298
-11.939492,8,32.338571
-11.854538,7,32.343262
-11.422343,9,32.349721
-11.959982,9,32.355836
-12.877622,8,32.361646
-12.633185,8,32.36726
-10.435665,8,32.372558
-10.797155,7,32.377551
-10.966742,7,32.382358
-11.895994,6,32.386393
-10.335481,8,32.392037
-10.730124,7,32.396808
-10.234209,7,32.401326
-11.178627,6,32.405716
-10.318845,8,32.411323
-14.158052,10,32.419143
-11.616372,9,32.425875
-11.088741,6,32.430209
-10.839543,8,32.436053
-10.280889,7,32.441036
-10.507397,7,32.445993
-10.985051,7,32.450774
-12.111073,8,32.45624
