#{"t_start": 1734962106.734921, "env_id": "Walker2d-v4"}
r,l,t
-11.239681,9,19.960502
-13.741048,9,19.966527
-14.651904,7,19.971048
-12.843705,10,19.977621
-11.372715,6,19.982555
-12.742135,7,19.988111
-10.611123,8,19.993709
-15.148813,8,19.999283
-11.253783,6,20.003686
-13.005845,8,20.009083
-12.437126,7,20.013732
-14.088277,8,20.019368
-13.738952,8,20.024764
-17.72417,10,20.031475
-14.655854,8,20.036904
-16.81797,8,20.042449
-17.063654,10,20.049347
-12.357927,8,20.054754
-15.401579,10,20.061444
-12.849305,7,20.066079
-11.836835,8,20.071446
-13.147719,8,20.076645
-12.211549,8,20.08184
-14.681972,11,20.090229
-12.258778,7,20.095806
-11.357922,10,20.103928
-14.611463,8,20.109129
-14.587912,8,20.114733
-12.37458,8,20.120202
-11.94057,7,20.124786
-13.587307,9,20.130827
-13.25132,10,20.137397
-14.9807,8,20.142986
-18.582614,10,20.149601
-11.352992,8,20.154995
-12.660642,6,20.159023
-15.895125,9,20.164991
-13.394743,8,20.170413
-13.385992,7,20.175033
-12.643762,10,20.1818
-15.993674,9,20.187738
-10.790647,10,20.195666
-14.782962,8,20.201836
-14.593863,9,20.208004
-16.270257,8,20.213342
-14.051704,9,20.219428
-20.583593,10,20.226062
-14.413061,10,20.232817
-12.466261,6,20.23694
-13.37105,7,20.241484
-13.510018,9,20.247434
-14.067527,6,20.251402
-14.322982,8,20.256761
-12.98638,8,20.262121
-17.960595,11,20.269397
-12.75826,7,20.274501
-12.36417,8,20.279795
-13.312065,7,20.284476
-19.621891,13,20.293145
-12.134053,8,20.299415
-12.933135,8,20.305338
-12.634566,7,20.310321
-12.497993,7,20.315092
-12.304383,8,20.320857
-11.218254,8,20.326257
-16.037885,9,20.332183
-14.782697,8,20.337534
-13.615899,7,20.34217
-18.754033,10,20.348687
-11.9047,7,20.353463
-12.29376,7,20.35832
-12.524391,7,20.362851
-14.843958,7,20.367403
-17.776659,9,20.373594
-13.346979,7,20.37822
-14.114541,9,20.384125
-14.233883,12,20.392113
-14.079073,8,20.397441
-18.405355,9,20.404482
-13.827444,8,20.410113
-13.637618,7,20.414867
-13.432809,6,20.419635
-15.901387,8,20.424987
-16.988011,9,20.431059
-12.53496,9,20.437706
-12.575954,7,20.442482
-13.325685,6,20.44654
-14.282409,11,20.453991
-14.335869,7,20.459053
-13.727848,9,20.465163
-15.941446,10,20.471876
-13.99347,7,20.476777
-11.887234,9,20.482867
-12.751591,7,20.487668
-13.38093,7,20.492223
-13.302437,7,20.496913
-11.546309,7,20.501489
-14.35318,8,20.507673
-12.153185,8,20.513666
-16.274089,10,20.521272
-17.973516,9,20.527945
-15.947634,9,20.533911
-14.3944,8,20.539269
-16.137671,9,20.545187
-11.942514,8,20.55042
-16.950446,9,20.5563
-14.975942,8,20.561554
-12.862671,9,20.567384
-11.225252,6,20.571367
-11.268612,7,20.576144
-11.771608,8,20.581489
-12.276847,7,20.586213
-14.906663,9,20.592452
-12.919799,9,20.598436
-13.169403,7,20.603063
-14.292213,8,20.6082
-14.267272,8,20.614378
-15.373445,9,20.621357
-14.49031,8,20.62713
-14.64586,9,20.634029
-10.739227,6,20.638947
-12.563383,8,20.645139
-14.269004,9,20.652245
-11.610256,6,20.656613
-18.451257,10,20.663461
-11.851106,8,20.668976
-13.21782,7,20.673581
-13.0272,7,20.678377
-11.346927,8,20.683818
-15.304188,9,20.68994
-12.020102,10,20.696689
-15.920438,8,20.702023
-15.838798,10,20.708747
-10.980953,6,20.71284
-12.970382,7,20.718311
-14.310815,8,20.723494
-12.715247,7,20.728904
-12.616792,8,20.734982
-11.842384,7,20.739824
-13.368315,7,20.744707
-12.017735,6,20.748729
-19.947668,13,20.757597
-12.462373,8,20.762851
-15.649866,11,20.770149
-12.264191,9,20.776306
-13.156847,7,20.780917
-15.787425,10,20.787948
-14.508243,9,20.79393
-11.963858,7,20.798559
-11.920245,8,20.803864
-11.711394,8,20.809085
-15.611197,8,20.814381
-15.812006,7,20.819006
-15.904165,12,20.828075
-12.390833,8,20.834141
-11.483456,7,20.839218
-12.934139,7,20.844455
-16.084597,8,20.850056
-13.251546,8,20.855377
-12.631371,9,20.861895
-16.096318,11,20.869504
-19.889765,12,20.877514
-12.636825,7,20.882319
-13.922659,9,20.888583
-10.240986,8,20.893929
-16.701917,10,20.900641
-17.877768,11,20.907796
-13.736276,9,20.914074
-17.473051,8,20.919319
-12.936871,7,20.923969
-12.88842,9,20.930928
-13.741017,6,20.9352
-15.397256,9,20.941705
-12.766146,8,20.947313
-14.134019,7,20.952222
-14.673859,12,20.960208
-12.960483,7,20.964916
-14.544411,8,20.970353
-17.633667,11,20.977518
-13.217115,7,20.9821
-14.090886,7,20.986858
-16.055439,10,20.993504
-14.929409,9,20.99957
-18.391835,9,21.006078
-12.02471,8,21.012196
-13.796869,7,21.02856
-12.749346,8,21.034356
-12.880854,7,21.040068
-10.967625,7,21.045404
-13.950316,8,21.051524
-14.820294,9,21.057579
-13.421741,8,21.062934
-13.792254,10,22.735877
-12.286463,7,22.741216
-12.051793,8,22.746855
-12.351943,7,22.751677
-14.333754,8,22.756967
-12.736808,7,22.761519
-15.362143,9,22.767803
-12.956655,8,22.773278
-12.611673,7,22.777966
-10.71027,8,22.7832
-13.516942,7,22.787655
-13.320025,9,22.793723
-14.276237,9,22.799723
-14.004599,9,22.806169
-16.027179,11,22.81369
-12.815002,7,22.819185
-14.049922,8,22.824857
-13.321156,7,22.830243
-12.382676,7,22.83537
-12.446171,8,22.840835
-13.08732,8,22.846471
-12.689176,7,22.851035
-13.865743,7,22.855772
-15.057287,10,22.862166
-15.086106,9,22.868166
-13.123168,7,22.872659
-13.103874,7,22.877505
-12.802504,8,22.882868
-12.18953,8,22.888263
-11.037054,7,22.893125
-11.991024,8,22.898596
-13.636117,8,22.904006
-12.098426,8,22.909582
-12.506591,8,22.914949
-12.225883,8,22.920533
-12.133522,9,22.928325
-11.840352,8,22.939151
-10.517757,7,22.946963
-13.194379,8,22.953369
-12.915617,8,22.961031
-11.110129,6,22.964889
-12.301579,7,22.969421
-14.869111,8,22.976482
-16.304854,9,22.983926
-13.346853,10,22.990439
-10.435891,9,22.996179
-12.938566,7,23.000588
-12.568328,10,23.007195
-12.376898,8,23.012345
-12.123645,8,23.017723
-13.247898,7,23.022419
-15.908576,8,23.028485
-11.819118,9,23.035697
-14.232651,9,23.043318
-14.342245,8,23.050795
-10.495492,6,23.056192
-13.709733,9,23.063264
-12.488441,6,23.068205
-11.792003,6,23.072802
-13.611612,9,23.08288
-13.282504,8,23.091017
-12.794061,11,23.101806
-10.307947,8,23.109129
-14.338735,10,23.117052
-13.201729,7,23.121764
-10.600209,7,23.126392
-13.616484,9,23.132328
-14.625543,9,23.13948
-14.849157,8,23.146435
-11.173942,7,23.156866
-14.575807,9,23.174614
-15.574185,9,23.181405
-13.951332,8,23.18659
-13.202712,8,23.192342
-11.651683,9,23.198435
-12.808028,7,23.202941
-12.525692,9,23.20908
-12.762308,8,23.240454
-12.735784,7,23.252408
-17.054782,11,23.259994
-12.000914,7,23.264894
-13.987111,8,23.270935
-13.512211,7,23.27571
-10.664666,7,23.295919
-15.401239,9,23.302709
-11.832273,8,23.308129
-12.788811,8,23.315238
-11.665046,7,23.319979
-13.352375,7,23.32447
-12.414175,8,23.329686
-13.232396,8,23.335133
-13.010487,7,23.339639
-12.809565,7,23.345619
-13.721797,7,23.350501
-13.063722,7,23.355752
-13.496771,9,23.361999
-10.711376,8,23.367647
-11.094054,6,23.371787
-10.698552,8,23.376936
-19.62426,10,23.38358
-10.606936,6,23.387909
-12.560647,7,23.392516
-15.805736,9,23.398539
-13.918328,8,23.403872
-12.303432,8,23.409062
-11.823093,8,23.414238
-12.88023,7,23.418819
-13.88853,8,23.42449
-11.013952,7,23.429297
-13.590752,10,23.436234
-13.604487,7,23.442481
-13.156873,7,23.447111
-14.2562,9,23.453937
-12.914757,6,23.457831
-19.970135,13,23.467351
-14.600888,8,23.472681
-13.42507,7,23.47757
-13.773116,9,23.483831
-12.650329,8,23.489203
-15.434988,10,23.495827
-12.901312,8,23.501237
-12.725481,7,23.506036
-17.424401,10,23.512743
-12.328412,7,23.517496
-13.476391,7,23.522196
-13.444747,10,23.528824
-12.19753,8,23.534124
-14.502038,9,23.540065
-16.167906,8,23.545512
-11.02084,7,23.550203
-14.886726,8,23.555399
-13.86734,9,23.562096
-11.816272,9,23.569479
-12.255753,8,23.574667
-16.653967,10,23.581155
-14.430189,7,23.585759
-13.333613,8,23.591037
-9.700217,8,23.596512
-13.950715,10,23.603167
-13.432423,7,23.60762
-10.849253,6,23.611553
-12.938301,6,23.615637
-13.621151,7,23.620271
-10.79166,7,23.624838
-13.450203,7,23.629489
-14.038661,7,23.634095
-13.323757,7,23.638722
-13.560683,9,23.644687
-14.548616,9,23.650373
-10.600788,7,23.654682
-13.089432,8,23.659569
-14.43391,10,23.667192
-11.428901,7,23.672788
-13.422171,9,23.679395
-15.811102,7,23.68437
-12.101849,8,23.68997
-12.958882,6,23.693893
-13.598856,9,23.699951
-11.269574,7,23.704717
-12.437843,8,23.709913
-14.30132,8,23.715281
-11.848397,7,23.719933
-12.480267,6,23.724117
-13.608355,7,23.728964
-11.934262,8,23.734097
-12.070126,8,23.739538
-13.689755,8,23.744968
-12.464516,7,23.749347
-14.3633,8,23.754641
-12.427583,7,23.759211
-13.104196,7,23.764084
-11.82198,8,23.770166
-16.334755,8,23.775487
-11.278579,6,23.780257
-11.744368,8,23.786185
-11.881717,9,23.792145
-12.697344,8,23.79782
-11.762815,7,23.802477
-13.578577,6,23.806384
-13.284827,7,23.811035
-16.190821,11,23.819414
-10.4213,7,23.824223
-10.995913,7,23.828959
-12.367962,8,23.834275
-13.872053,8,23.839706
-10.3726,7,23.844397
-13.948993,10,23.851021
-11.940117,10,23.857666
-13.078995,7,23.862144
-13.956869,6,23.866226
-15.681365,8,23.871569
-13.089662,8,23.877752
-12.679395,8,23.883372
-13.025787,8,23.889274
-14.40955,9,23.895332
-11.942962,9,23.901956
-17.660063,10,23.908621
-14.966825,11,23.915867
-13.073633,7,23.920354
-13.374241,7,23.924986
-11.489169,6,23.929053
-16.065074,9,23.935074
-11.051298,7,23.939778
-13.893542,9,23.945539
-11.21219,7,23.950021
-14.063179,9,23.955726
-11.454845,8,23.96077
-12.059384,8,23.965938
-15.418694,10,23.972505
-12.85842,7,23.977055
-14.824654,8,23.983319
-12.926083,10,23.990691
-12.097736,8,23.996263
-13.331175,7,24.001163
-12.820851,8,24.006317
-10.371418,7,24.011089
-12.586388,7,24.01564
-12.449907,9,24.021669
-14.465224,7,24.026377
-13.560643,9,24.032455
-11.954431,8,24.038166
-13.75521,9,24.044284
-10.361192,8,24.049627
-17.335488,11,24.056804
-14.466419,9,24.06289
-12.813298,7,24.067684
-16.045659,10,24.074223
-12.094121,8,24.080218
-15.694331,8,24.08532
-11.279556,6,24.090338
-13.394928,7,24.09561
-12.202754,8,24.101549
-12.323588,7,24.106236
-17.070026,8,24.111713
-22.14005,12,24.119619
-12.016508,8,24.124829
-12.676965,8,24.130203
-14.140366,8,24.135367
-12.805841,7,24.139926
-11.415527,9,24.146889
-14.393312,8,24.15228
-10.796558,7,24.156843
-12.800593,7,24.161499
-14.789104,8,24.166597
-14.425107,9,24.172419
-12.61406,7,24.177878
-17.368841,10,24.184433
-13.623366,9,24.190275
-14.454472,7,24.195669
-15.100577,8,24.201673
-11.520111,7,24.206571
-12.31841,7,24.21138
-13.176383,7,24.216
-14.637098,7,24.220908
-13.42213,8,24.226324
-13.860588,7,24.230946
-12.673743,7,24.235558
-12.171215,9,25.914018
-11.046738,6,25.918557
-11.00469,6,25.922878
-11.722021,7,25.927956
-13.367313,7,25.933052
-12.627583,8,25.938272
-13.125793,7,25.942775
-11.241001,8,25.948163
-10.690781,7,25.952863
-10.437695,7,25.957524
-10.206848,6,25.961447
-11.63721,10,25.968254
-13.716045,7,25.972946
-12.921814,7,25.978566
-10.493754,7,25.984265
-12.994402,8,25.989882
-14.093888,9,25.996222
-12.400165,8,26.001943
-10.5765,8,26.007361
-14.256426,7,26.012166
-13.600127,7,26.017007
-11.238627,7,26.021788
-10.534269,8,26.027285
-11.872788,8,26.032783
-11.279571,6,26.036824
-14.734578,6,26.040911
-15.603735,10,26.047543
-12.767829,8,26.052865
-14.538791,8,26.058245
-10.804486,7,26.062852
-12.293172,8,26.068304
-12.410713,7,26.072996
-10.523347,6,26.076913
-12.05509,7,26.082621
-10.436366,7,26.087367
-11.187525,6,26.092054
-12.225656,7,26.097879
-11.21482,7,26.103233
-13.192114,7,26.108125
-12.015066,8,26.113589
-10.887254,7,26.118383
-12.205662,8,26.123631
-14.466476,8,26.128914
-10.424273,7,26.133715
-11.641908,9,26.139782
-12.765415,8,26.145622
-12.997551,8,26.150921
-12.190022,8,26.156074
-11.562027,7,26.160879
-10.966864,7,26.16543
-11.049727,8,26.170896
-13.786863,8,26.176234
-10.689538,6,26.180309
-14.630038,9,26.187323
-11.924902,8,26.193639
-13.077563,7,26.198533
-12.365468,8,26.204455
-13.11266,8,26.20973
-12.379353,8,26.215151
-12.957608,7,26.219953
-11.049205,7,26.224506
-12.146086,8,26.22991
-13.143106,7,26.23477
-10.935848,6,26.238784
-18.006877,8,26.244274
-11.439085,8,26.24971
-12.252907,9,26.255736
-12.323929,8,26.261021
-12.023098,8,26.266407
-9.964741,9,26.272025
-12.211365,8,26.27732
-13.364981,7,26.281915
-12.407587,7,26.286629
-12.560757,8,26.292955
-9.910642,9,26.299559
-20.372844,11,26.30745
-13.108225,7,26.312396
-12.009961,8,26.318039
-12.69223,7,26.322646
-14.018948,7,26.327304
-12.524715,7,26.332029
-12.562611,7,26.336784
-13.173322,7,26.341343
-12.232921,8,26.34703
-14.469797,7,26.352103
-14.762266,10,26.359222
-13.412647,8,26.364853
-11.553851,7,26.370027
-12.068769,9,26.375974
-13.125425,7,26.3806
-12.552913,7,26.385553
-14.069395,8,26.390952
-12.760883,7,26.396506
-10.823103,6,26.400621
-12.148839,7,26.40578
-17.601816,9,26.41195
-10.32488,7,26.416756
-12.438,8,26.422931
-12.725867,7,26.427731
-11.208137,6,26.431849
-14.533658,8,26.437825
-12.973787,7,26.44244
-10.707085,8,26.447851
-10.779883,8,26.453513
-14.427824,8,26.458791
-13.325949,7,26.463382
-12.539364,7,26.468215
-13.938026,8,26.473523
-10.777301,6,26.477536
-11.929141,8,26.482867
-11.111502,7,26.487419
-11.575457,8,26.492589
-13.652606,6,26.496729
-12.312775,7,26.50249
-11.184973,7,26.50729
-12.956076,8,26.513553
-12.199402,8,26.519189
-12.253935,7,26.523875
-10.611955,8,26.529431
-13.142051,8,26.535781
-10.460239,7,26.540369
-14.020662,8,26.545598
-11.671742,7,26.550156
-14.010545,9,26.556213
-12.169107,7,26.560844
-15.364719,9,26.56671
-11.631205,7,26.571418
-15.636574,8,26.576897
-11.663388,8,26.582267
-11.23003,10,26.588917
-10.967114,6,26.592782
-13.251404,7,26.597618
-11.675354,9,26.603906
-12.321905,10,26.611748
-12.727406,7,26.617432
-13.504929,9,26.623792
-11.213714,7,26.628577
-13.797011,8,26.633817
-10.769737,12,26.642054
-15.484901,9,26.648325
-11.911767,10,26.655518
-11.809708,10,26.663384
-13.058081,7,26.669498
-10.397347,7,26.674392
-14.532719,8,26.679882
-14.253157,7,26.684624
-13.821094,7,26.689227
-11.663553,10,26.695865
-12.12208,8,26.701446
-11.502989,8,26.706853
-11.786177,8,26.712277
-10.79248,7,26.717807
-12.774575,7,26.723199
-12.023264,8,26.729171
-15.393252,10,26.736541
-12.094582,7,26.741056
-14.199918,9,26.747119
-12.216548,7,26.751968
-13.26488,7,26.756687
-12.256859,9,26.762768
-14.911974,8,26.76818
-13.078698,7,26.77304
-12.350872,8,26.779038
-9.719239,7,26.783859
-13.091626,6,26.787771
-10.515879,7,26.792567
-12.768606,8,26.79807
-13.674024,9,26.804242
-11.32165,6,26.808193
-14.568537,7,26.812775
-11.406686,6,26.817534
-12.904365,7,26.822434
-10.812498,6,26.827421
-11.113155,10,26.834731
-12.448642,8,26.840165
-12.51355,7,26.844991
-12.672804,8,26.850394
-14.667039,8,26.855659
-11.197648,6,26.860248
-13.451695,7,26.864804
-16.129948,10,26.871411
-12.449775,8,26.876799
-9.783504,8,26.88219
-12.909754,7,26.886914
-10.818927,7,26.891507
-13.096592,7,26.896211
-12.577252,7,26.900839
-12.899056,10,26.907134
-13.272362,9,26.9132
-11.46685,6,26.917248
-12.329591,7,26.921968
-10.463986,7,26.927718
-10.543376,7,26.932503
-11.674775,8,26.93877
-10.613072,8,26.944149
-11.033695,7,26.948975
-11.332015,6,26.953542
-13.555426,7,26.958391
-12.979003,7,26.963317
-14.004281,8,26.96868
-10.816922,7,26.973233
-12.001061,7,26.977967
-11.904798,8,26.983502
-14.331511,7,26.98836
-14.294298,9,26.994317
-12.258023,8,26.999638
-12.69318,8,27.004978
-10.700115,7,27.00959
-14.466949,10,27.016208
-14.736248,8,27.021462
-15.097765,8,27.026749
-10.381728,7,27.032419
-13.976919,7,27.037731
-12.845634,9,27.044245
-10.55808,7,27.049096
-12.569145,7,27.054315
-11.932171,8,27.059839
-12.935857,7,27.066862
-14.222488,9,27.07723
-11.966622,8,27.088527
-11.026724,6,27.096283
-12.497919,9,27.103757
-13.654198,9,27.110101
-12.971656,7,27.115069
-12.123885,8,27.120551
-11.925175,8,27.125863
-11.259362,6,27.129887
-13.653994,8,27.136287
-13.143219,6,27.140302
-9.868106,8,27.147407
-12.683786,8,27.154172
-11.11024,9,27.16139
-11.048633,6,27.166343
-13.015999,7,27.171801
-13.934311,9,27.179666
-12.452636,7,27.185208
-12.856651,7,27.190824
-12.373904,7,27.195449
-10.881803,7,27.200396
-14.061637,9,27.20772
-9.684238,7,27.212795
-12.729937,7,27.217563
-12.277868,8,27.222869
-11.161462,7,27.22737
-11.136903,6,27.231331
-11.793887,8,27.236831
-10.933132,7,27.242224
-11.430971,7,27.246965
-12.963539,8,27.252821
-14.523773,8,27.258126
-12.369748,8,27.263646
-11.596213,7,27.268611
-12.476412,8,27.274109
-10.295957,7,27.278778
-12.021701,8,27.28427
-12.857777,7,27.289023
-11.702166,6,27.293111
-12.021042,8,27.298602
-12.91262,7,27.303328
-12.36295,7,27.307964
-11.584135,6,27.311884
-11.659811,8,27.31711
-10.668656,7,27.321795
-13.400567,7,27.326426
-12.04863,6,27.330438
-14.167018,8,27.335817
-11.302961,6,27.339819
-12.757545,6,27.343905
-10.963636,7,27.349295
-13.412987,9,27.355933
-13.019101,8,28.987449
-10.758811,6,28.992371
-11.795124,8,28.998029
-12.274203,6,29.00232
-12.576977,9,29.008527
-10.471958,7,29.013401
-11.227389,6,29.01735
-12.004414,7,29.023065
-10.567639,6,29.027059
-12.26802,7,29.032565
-10.874278,7,29.037981
-12.443089,8,29.043604
-11.812105,9,29.049819
-12.328955,9,29.056098
-10.974839,10,29.062779
-14.08974,6,29.066703
-12.297637,8,29.07215
-13.20005,8,29.077577
-15.239128,9,29.083675
-12.981659,7,29.08833
-12.121381,8,29.093758
-10.497808,7,29.099035
-11.291867,6,29.104
-13.613829,8,29.111588
-12.040233,8,29.117869
-10.551834,7,29.122828
-10.652491,8,29.129232
-12.542377,8,29.13477
-11.078036,6,29.139589
-11.600566,7,29.144603
-11.68733,10,29.151903
-10.358781,8,29.157652
-12.805048,8,29.163353
-11.249993,7,29.168039
-10.650976,6,29.172152
-11.942019,7,29.176919
-12.081048,8,29.182514
-10.373239,7,29.187219
-12.332049,9,29.193301
-11.117652,6,29.19718
-10.230913,7,29.202021
-10.767959,6,29.20605
-10.284384,7,29.210945
-11.110037,7,29.215669
-14.377436,8,29.220891
-10.839547,7,29.225797
-12.471689,7,29.230528
-10.972683,7,29.236252
-10.198546,7,29.241006
-12.355681,9,29.248069
-12.196304,7,29.253261
-11.225701,7,29.257962
-12.242573,7,29.262824
-9.875136,9,29.269141
-12.47448,8,29.274555
-10.608182,7,29.279341
-12.535773,7,29.284197
-10.810057,7,29.288889
-10.738301,6,29.292939
-10.164004,8,29.29841
-12.605456,8,29.30399
-10.26421,7,29.308806
-12.982644,7,29.313793
-13.169646,8,29.319414
-12.45948,7,29.323916
-10.025191,8,29.329451
-14.644599,8,29.334841
-13.16942,8,29.34113
-13.252875,7,29.345957
-12.287585,8,29.352647
-10.924763,7,29.357332
-14.071341,8,29.362934
-10.367835,7,29.367708
-11.503262,9,29.373688
-11.065409,7,29.378529
-10.289202,7,29.383349
-11.185925,6,29.387458
-10.976377,6,29.391333
-11.004572,7,29.396069
-11.384505,6,29.400273
-12.78898,8,29.40576
-12.48343,8,29.411336
-11.34804,7,29.41619
-11.19876,7,29.420975
-12.531012,7,29.425711
-10.984992,7,29.430314
-10.352605,7,29.43509
-12.232206,8,29.440404
-10.230862,7,29.445982
-12.366826,8,29.451528
-13.721035,9,29.45863
-11.114238,6,29.463293
-10.832974,7,29.468445
-11.375468,6,29.472475
-13.272581,7,29.477267
-11.371563,7,29.481927
-12.123615,8,29.487439
-13.101972,7,29.492094
-11.699156,7,29.496973
-10.386872,8,29.502441
-10.808435,7,29.50727
-13.259699,10,29.51384
-11.122213,9,29.519916
-11.20653,6,29.523955
-13.000818,6,29.528098
-10.532692,7,29.532778
-10.407744,7,29.537334
-12.792908,7,29.542009
-12.581011,9,29.548079
-12.972149,7,29.553786
-13.66727,9,29.560628
-12.034649,8,29.566304
-12.090465,9,29.572573
-13.937075,8,29.57818
-11.4021,6,29.582294
-10.449631,8,29.587702
-12.507643,7,29.592655
-10.742781,8,29.598044
-12.209427,7,29.602821
-10.468914,7,29.607577
-12.160361,8,29.613119
-14.410296,8,29.618594
-10.724799,6,29.62259
-12.024537,7,29.627367
-12.810062,7,29.63209
-13.950331,6,29.636253
-12.085196,8,29.641639
-11.573434,7,29.646288
-11.001758,6,29.650415
-10.865049,7,29.655125
-13.361522,7,29.660818
-11.980904,8,29.667337
-12.932891,8,29.673802
-11.664988,8,29.67964
-12.247564,9,29.686124
-11.993066,8,29.691642
-12.364334,7,29.696677
-11.90637,8,29.702123
-13.09664,8,29.707423
-12.061055,10,29.714427
-13.108736,10,29.72126
-13.772826,8,29.726805
-11.703242,9,29.732638
-12.504589,7,29.737492
-10.13324,8,29.742811
-11.071713,7,29.747455
-13.494275,7,29.752141
-10.925058,6,29.756126
-10.923535,6,29.760086
-10.928096,6,29.764967
-12.950556,7,29.769665
-10.133689,8,29.776101
-11.494722,6,29.780189
-12.490772,7,29.785145
-12.305989,7,29.789983
-11.645532,7,29.794832
-11.542697,8,29.800447
-10.284202,8,29.805806
-12.203799,7,29.810549
-13.825724,8,29.815741
-13.491947,7,29.820461
-13.957048,8,29.826014
-10.546614,8,29.831514
-10.960488,7,29.836223
-13.558584,7,29.84101
-12.43467,7,29.846105
-12.31665,9,29.852346
-12.428929,8,29.858171
-11.024354,6,29.862651
-12.597964,11,29.87194
-11.052382,7,29.878146
-10.896761,8,29.884207
-10.898353,6,29.888558
-10.643952,7,29.893557
-11.501419,9,29.899772
-10.303065,7,29.904881
-10.758617,6,29.909056
-11.957879,8,29.914854
-11.611012,7,29.919708
-11.922884,7,29.924434
-12.174644,8,29.929892
-11.680964,9,29.935907
-14.159218,7,29.940609
-10.563449,8,29.945922
-10.520374,6,29.950062
-10.738785,7,29.954749
-12.242599,8,29.960236
-12.55053,7,29.965108
-16.036872,9,29.97108
-12.981906,7,29.976759
-10.422807,7,29.981501
-10.164299,7,29.987092
-12.529774,8,29.992834
-12.890433,7,29.99774
-10.665593,6,30.002356
-12.849707,7,30.007264
-12.01164,8,30.01273
-10.582283,6,30.016768
-10.471807,7,30.021746
-10.817607,7,30.026514
-13.488789,6,30.030598
-11.601844,9,30.036902
-13.68423,7,30.041598
-12.012781,9,30.047665
-10.969791,7,30.052548
-11.754897,7,30.057193
-11.19038,6,30.061407
-11.012617,6,30.06542
-11.237515,8,30.070999
-10.478111,7,30.075763
-12.292553,7,30.080587
-12.341263,8,30.086993
-10.710974,7,30.106555
-11.433595,7,30.11213
-12.305724,7,30.117084
-12.606646,7,30.122745
-13.042514,7,30.127449
-11.623573,7,30.132196
-13.337942,8,30.137864
-12.533682,7,30.142566
-12.647805,8,30.147733
-12.540107,7,30.152463
-10.458577,7,30.157193
-10.503208,6,30.161234
-14.209062,9,30.167692
-11.20851,8,30.172952
-10.35749,8,30.178214
-12.54369,8,30.183625
-11.123197,7,30.189786
-13.742549,9,30.196601
-15.961139,9,30.203188
-10.648008,6,30.207214
-10.822593,7,30.211893
-14.06234,8,30.2173
-11.877336,8,30.222732
-10.751409,7,30.227515
-11.362669,6,30.231503
-12.575489,7,30.236291
-13.113203,9,30.242213
-12.153068,7,30.247022
-10.956921,7,30.251735
-12.141333,8,30.257052
-10.155297,7,30.261708
-15.011548,8,30.266984
-13.0006,7,30.27185
-11.044775,9,30.27775
-13.600151,6,30.2818
-12.27366,7,30.286417
-10.643833,6,30.290202
-11.171159,7,30.295884
-12.560211,8,30.302619
-12.613375,7,30.307682
-12.484417,8,30.313186
-13.60787,7,30.317992
-10.86926,7,30.322664
-12.663622,8,30.328122
-13.2718,7,30.332757
-10.476154,8,30.337977
-10.549934,7,30.342857
-11.044293,6,30.346899
-12.183814,8,30.352329
-12.408173,8,30.357702
-10.423687,6,30.361679
-10.79981,6,30.365683
-11.077463,6,30.369908
-12.646873,7,30.374552
-10.620013,8,30.379922
-13.573899,9,30.385971
-13.11743,7,30.390563
-11.874682,6,30.39444
-13.664911,7,30.400195
-10.659511,7,30.404846
-10.266549,8,30.410354
-12.58491,8,30.415638
-11.658291,9,30.422566
-11.954658,8,30.42797
-10.583805,7,30.432674
-14.664372,7,30.437844
-14.001163,8,32.050452
-11.339817,6,32.054574
-12.38348,8,32.060199
-10.786149,7,32.065701
-13.347641,9,32.07258
-12.650847,8,32.078673
-10.888097,7,32.083824
-10.630936,7,32.088661
-12.557645,8,32.094181
-9.687939,8,32.099888
-11.868575,8,32.10556
-10.164925,8,32.113468
-10.811802,7,32.120307
-10.237319,7,32.126927
-10.767654,7,32.133453
-13.992415,8,32.14087
-11.955607,8,32.147561
-10.714271,9,32.154722
-13.896121,6,32.160041
-11.986183,9,32.167903
-11.267176,7,32.174567
-12.297639,8,32.181987
-12.663565,7,32.188891
-11.015329,7,32.195466
-11.831089,8,32.201244
-10.432293,6,32.205354
-10.683937,7,32.210188
-13.737583,8,32.215685
-12.497113,8,32.221038
-10.409092,8,32.226412
-12.157848,7,32.231296
-13.610378,7,32.236206
-10.868956,7,32.241082
-12.103795,7,32.245766
-11.506888,9,32.253268
-10.318932,7,32.25862
-9.825493,8,32.264195
-10.373346,7,32.269191
-10.778912,6,32.273306
-11.560465,8,32.27988
-10.736828,7,32.285353
-12.567811,7,32.290553
-10.827394,6,32.294963
-10.31342,8,32.300596
-10.152874,8,32.30618
-10.649105,8,32.311767
-9.982792,8,32.317336
-12.159004,7,32.322126
-12.474706,8,32.32798
-11.356461,8,32.333433
-13.015714,8,32.338916
-10.600321,7,32.343763
-12.104278,8,32.349365
-10.163169,7,32.354128
-11.155537,6,32.358238
-11.797475,8,32.363749
-11.322228,6,32.367764
-9.991249,8,32.37334
-11.425246,7,32.378166
-9.647164,8,32.384778
-10.777907,7,32.389928
-12.213199,8,32.395707
-13.779372,10,32.40302
-10.741867,6,32.407289
-12.490066,8,32.41292
-10.244609,8,32.418395
-10.815664,7,32.423181
-11.552193,8,32.428675
-10.842552,7,32.4336
-12.615604,7,32.438275
-11.49379,9,32.444997
-12.262478,8,32.450574
-10.491056,7,32.455531
-10.7644,6,32.459639
-12.618331,7,32.464431
-12.16733,8,32.470052
-10.723673,8,32.475621
