#{"t_start": 1734962106.8449101, "env_id": "Walker2d-v4"}
r,l,t
-16.742029,9,19.730088
-12.544365,8,19.735632
-12.085465,7,19.740187
-17.477081,10,19.746919
-13.627701,7,19.751781
-12.74267,6,19.755806
-14.666689,8,19.761411
-14.594765,8,19.767689
-12.69965,8,19.773077
-12.920693,7,19.779102
-16.091195,8,19.784545
-11.065507,6,19.788827
-14.385415,8,19.794698
-11.995463,8,19.800145
-14.248069,10,19.806924
-14.350782,8,19.812026
-14.521949,8,19.817326
-14.590713,8,19.822627
-14.345675,8,19.828013
-13.797692,8,19.83348
-12.538746,7,19.838066
-18.269824,10,19.844711
-13.066601,7,19.849377
-12.663907,8,19.854589
-10.660129,7,19.85925
-13.263547,9,19.865211
-12.307826,7,19.870758
-12.439136,6,19.874898
-13.418294,8,19.881154
-12.821611,7,19.885924
-14.467387,8,19.891668
-12.806943,8,19.897141
-13.747976,7,19.902028
-13.473619,7,19.90673
-17.418628,8,19.91236
-13.667299,7,19.916988
-12.579016,8,19.922292
-16.843104,10,19.929076
-14.443063,6,19.933266
-14.350259,10,19.940097
-13.434966,7,19.94488
-15.175924,11,19.952209
-13.432394,8,19.957566
-14.14883,7,19.962177
-11.141803,6,19.96617
-11.954415,10,19.972818
-14.050619,9,19.979542
-13.585534,8,19.985872
-11.783767,8,19.992661
-12.917264,7,19.997375
-11.371514,8,20.002808
-13.503263,6,20.006866
-15.047224,9,20.01282
-10.618785,7,20.017721
-11.076879,7,20.022189
-16.014562,12,20.030367
-15.201875,7,20.035132
-14.079653,9,20.041091
-14.933321,9,20.047197
-14.19648,9,20.05313
-13.935399,7,20.057938
-11.142855,7,20.062503
-15.826482,9,20.068565
-16.603878,10,20.075285
-13.478177,7,20.080753
-14.088716,8,20.086627
-23.961438,13,20.096081
-14.623488,8,20.101376
-15.193075,9,20.107607
-15.816905,7,20.112213
-15.125934,10,20.118947
-20.726504,13,20.127652
-13.366757,8,20.132893
-12.690254,7,20.137498
-13.530668,7,20.142182
-13.223502,8,20.147486
-12.146868,7,20.152235
-15.366366,7,20.156801
-15.457128,9,20.163198
-14.063941,8,20.168627
-20.888869,10,20.175188
-16.035528,9,20.181333
-13.291668,6,20.186101
-13.434632,8,20.191704
-10.21856,8,20.19773
-14.061672,9,20.203778
-14.712771,7,20.209092
-13.137329,7,20.213621
-12.103327,9,20.219583
-12.710289,8,20.224959
-12.90304,9,20.230951
-14.558627,8,20.23623
-13.976268,9,20.242166
-16.22413,9,20.248437
-13.986507,7,20.252966
-16.30842,8,20.25811
-13.544104,7,20.263054
-12.153313,7,20.267691
-12.291807,7,20.272116
-12.423988,7,20.276819
-13.494259,7,20.281556
-12.078022,7,20.286178
-11.63726,6,20.291266
-11.546666,9,20.29748
-13.209176,6,20.301575
-12.206151,8,20.307668
-13.478951,9,20.313742
-14.291741,9,20.319907
-11.016443,7,20.325183
-13.487859,8,20.330577
-14.166773,7,20.335255
-12.933405,8,20.340826
-12.330907,8,20.346169
-13.525499,7,20.351284
-13.724242,7,20.355932
-13.522165,8,20.361253
-13.018069,7,20.366222
-14.011766,8,20.371681
-13.868166,10,20.378446
-14.623206,9,20.384412
-16.001354,8,20.389688
-11.090354,6,20.393607
-12.937114,8,20.399964
-12.784495,8,20.405975
-14.660782,9,20.412745
-13.814325,9,20.419443
-13.695294,7,20.424128
-12.440794,8,20.429386
-15.195891,9,20.435255
-14.980289,7,20.439839
-17.407911,10,20.44643
-12.911765,8,20.451643
-10.848463,6,20.455582
-15.131306,8,20.460844
-22.08526,13,20.469595
-12.684283,7,20.474333
-13.545219,7,20.479142
-14.963491,8,20.484542
-15.226123,9,20.490569
-11.830288,8,20.495741
-13.340582,7,20.500344
-12.833749,8,20.50661
-13.579807,7,20.512336
-11.1409,7,20.517361
-16.398994,9,20.524206
-13.104402,6,20.52901
-12.072961,8,20.535284
-10.75338,6,20.539864
-11.171651,6,20.544613
-17.940722,9,20.550691
-12.816098,8,20.556237
-13.891121,10,20.563028
-13.694648,7,20.567707
-18.230569,9,20.574017
-14.0928,10,20.580832
-13.152786,7,20.585501
-12.520055,8,20.590742
-16.717858,8,20.596182
-12.386989,8,20.601589
-14.356154,6,20.605602
-12.799816,7,20.611004
-14.0249,7,20.616338
-14.09485,7,20.620989
-12.045626,7,20.62647
-13.804033,7,20.631285
-12.424971,8,20.636832
-13.560711,9,20.643003
-14.719447,7,20.647756
-11.900013,8,20.652923
-14.522028,7,20.657662
-13.692459,9,20.663571
-13.337738,8,20.668965
-9.807644,8,20.674697
-20.73779,11,20.682007
-14.261619,7,20.686649
-12.596881,7,20.691205
-15.991867,11,20.698589
-12.732487,7,20.70318
-15.521197,8,20.708416
-12.695921,6,20.712414
-14.946128,8,20.718678
-14.198579,7,20.7243
-13.167253,7,20.729293
-13.385949,8,20.735376
-13.506535,9,20.741496
-10.413152,7,20.74614
-12.26769,6,20.75057
-15.451781,9,20.756633
-15.726087,8,20.762326
-16.201391,8,20.767673
-10.962283,7,20.772512
-19.087411,10,20.779332
-13.126038,7,20.784046
-13.442453,8,20.789421
-14.145164,7,20.794071
-18.97805,10,20.800793
-11.984803,7,20.805592
-13.045385,8,20.810718
-15.105145,8,20.816101
-14.890031,8,20.822374
-12.205121,6,20.827024
-12.788835,7,20.831965
-10.278576,8,20.837457
-13.686282,7,20.842371
-13.655599,7,20.846928
-14.705266,9,20.85306
-13.765026,8,20.858465
-13.746574,8,20.863825
-15.91147,8,20.868906
-11.108103,6,20.873121
-13.006282,7,20.877629
-14.516795,9,20.883654
-14.87569,7,20.88832
-11.177325,6,20.892127
-14.58663,8,20.898619
-12.670724,8,20.904596
-23.814528,13,20.926033
-11.213047,6,20.930193
-10.888375,7,20.935552
-12.666061,7,20.940885
-14.566768,7,20.945732
-14.570822,8,20.950948
-11.857372,9,20.957052
-13.534876,7,22.628446
-14.723194,9,22.634872
-14.480612,9,22.641128
-14.629209,8,22.646358
-12.559177,8,22.651634
-12.333638,8,22.65724
-14.615458,8,22.662722
-14.236192,9,22.668782
-14.1923,7,22.673339
-15.718352,10,22.679803
-14.206558,9,22.685979
-14.539037,8,22.691109
-10.972047,6,22.695665
-13.092669,8,22.700993
-15.230845,8,22.706516
-12.42339,8,22.712786
-14.483864,9,22.719641
-10.359508,7,22.724865
-12.018279,8,22.730237
-13.402353,7,22.73528
-14.03835,7,22.739898
-12.818021,8,22.745219
-12.79034,8,22.750507
-13.964868,9,22.756161
-12.289818,7,22.760659
-12.058907,8,22.766186
-12.961291,8,22.771496
-12.537752,7,22.776313
-13.379299,7,22.781155
-21.210052,11,22.788664
-12.352905,10,22.795622
-12.46991,8,22.801044
-10.977854,7,22.805684
-12.904423,8,22.811766
-12.055875,9,22.819376
-11.484082,9,22.830737
-11.560279,7,22.838474
-11.063898,6,22.843562
-13.483297,7,22.85024
-13.904375,8,22.855738
-11.305669,7,22.860203
-12.222993,8,22.86845
-11.727948,8,22.874041
-13.316786,9,22.879936
-12.362127,9,22.885566
-12.219479,8,22.890724
-11.986464,8,22.895912
-14.084408,7,22.900561
-14.598836,9,22.90649
-17.250701,9,22.912549
-14.171293,6,22.916431
-14.100836,8,22.922938
-10.902091,8,22.929854
-12.99416,7,22.936134
-12.269033,7,22.942953
-12.175715,6,22.947915
-11.225015,6,22.952688
-12.375383,7,22.958271
-15.624058,9,22.965341
-12.044023,8,22.975229
-13.125427,7,22.982274
-14.25203,8,22.989922
-12.470468,7,22.995999
-10.279419,7,23.0028
-11.314418,6,23.007129
-13.133983,7,23.011846
-13.912234,8,23.017116
-12.9406,11,23.025424
-13.555496,8,23.031366
-12.963192,7,23.038473
-13.068231,6,23.048429
-12.799003,8,23.06404
-14.568711,7,23.069252
-12.823524,7,23.07424
-12.952658,10,23.080791
-12.205238,7,23.085796
-15.910369,10,23.09243
-11.318025,8,23.097837
-13.278743,7,23.102587
-13.835543,7,23.139797
-12.662904,7,23.145456
-13.96429,7,23.150129
-12.275069,7,23.155034
-12.233058,8,23.161072
-10.85547,7,23.165781
-12.045193,8,23.186776
-12.347094,9,23.193528
-12.635714,7,23.198276
-14.028602,9,23.206033
-13.778444,7,23.210701
-12.307644,8,23.216078
-14.04005,7,23.220543
-12.511095,9,23.226615
-11.042064,6,23.23046
-13.672105,7,23.236471
-12.500341,8,23.242092
-11.632124,8,23.248014
-12.380546,8,23.253335
-13.381593,6,23.257727
-13.341214,7,23.262521
-14.036775,8,23.267779
-12.190533,8,23.27304
-20.72328,11,23.280587
-13.374218,9,23.286679
-14.584069,8,23.292036
-12.878351,7,23.296594
-13.575063,8,23.30176
-13.869801,7,23.30639
-12.986565,9,23.312574
-10.709716,8,23.317795
-12.667398,8,23.323599
-15.848674,11,23.332591
-12.430525,7,23.337216
-12.988284,7,23.342829
-15.640986,8,23.348076
-17.624505,13,23.357483
-12.777394,8,23.362813
-14.547728,8,23.368428
-15.902731,9,23.374552
-13.344127,9,23.380646
-13.000755,8,23.385945
-10.442565,7,23.390685
-13.495372,7,23.395483
-11.678583,9,23.401602
-16.172341,9,23.407628
-13.092191,7,23.412323
-12.22323,7,23.417002
-13.591119,7,23.421518
-13.310351,7,23.42628
-13.241181,7,23.430785
-12.323779,7,23.435641
-15.251171,8,23.440952
-11.103448,6,23.444813
-15.710513,8,23.450972
-11.722791,8,23.457293
-12.842589,7,23.462173
-13.952597,8,23.467563
-13.535133,8,23.472637
-12.133791,8,23.477969
-10.717467,7,23.482467
-13.94947,7,23.48731
-12.589414,8,23.49263
-13.071724,7,23.497088
-14.000122,9,23.503072
-14.187514,10,23.509767
-10.003294,9,23.515695
-11.505345,9,23.521606
-16.033611,9,23.527374
-13.416147,7,23.531986
-11.994885,7,23.536654
-13.359131,9,23.542326
-14.040989,9,23.547863
-10.970873,7,23.553237
-13.684959,7,23.558026
-10.164491,9,23.565269
-12.767885,9,23.571618
-13.316684,7,23.57663
-12.700604,8,23.582063
-12.684596,8,23.587499
-14.878497,9,23.593508
-14.571228,8,23.598787
-12.555536,9,23.604838
-13.182175,8,23.610064
-12.59189,8,23.615567
-10.507829,6,23.619857
-12.825626,7,23.624241
-13.478504,8,23.629654
-12.267367,7,23.634447
-13.72529,7,23.638817
-12.050295,9,23.644766
-12.164372,7,23.64941
-13.219823,7,23.654199
-11.311872,8,23.660225
-11.553905,8,23.665672
-17.034495,9,23.672431
-13.038472,7,23.677536
-11.102066,6,23.681636
-10.482799,7,23.686606
-11.152123,7,23.69119
-12.483497,7,23.695805
-13.865486,8,23.70119
-15.914641,8,23.707007
-10.379646,8,23.713077
-14.665763,8,23.718383
-10.623131,6,23.722483
-13.720965,7,23.727105
-15.010457,8,23.732591
-13.583921,10,23.73928
-10.95539,7,23.743769
-13.700312,9,23.749679
-14.467383,6,23.753557
-11.784654,8,23.759052
-14.891707,9,23.765773
-12.795232,8,23.771087
-13.439828,7,23.776623
-15.155545,8,23.782065
-15.58694,10,23.788597
-10.475153,6,23.793361
-12.999663,8,23.798735
-10.897216,7,23.803371
-12.092045,7,23.807935
-14.948201,8,23.813061
-10.496989,7,23.817795
-10.788517,6,23.821813
-10.941747,6,23.825939
-13.328643,9,23.831734
-11.168331,9,23.837609
-13.855592,8,23.842742
-13.910627,8,23.847722
-13.733771,8,23.852973
-12.627713,9,23.858653
-12.002129,8,23.863957
-10.901938,6,23.867853
-14.1791,8,23.874067
-15.484544,7,23.879401
-12.533014,7,23.884331
-15.082977,9,23.890437
-12.85492,7,23.895202
-14.724653,8,23.900535
-13.957849,9,23.906481
-11.584278,9,23.912434
-13.308068,7,23.917139
-14.084933,9,23.923275
-13.328323,7,23.928307
-15.078232,8,23.933785
-12.793173,8,23.939128
-14.549403,8,23.944302
-14.495106,8,23.94965
-12.249879,7,23.954381
-12.457712,8,23.959746
-11.458996,7,23.964419
-10.788149,6,23.969082
-13.019894,7,23.973405
-12.360109,7,23.979075
-14.675802,8,23.984992
-12.493463,7,23.990311
-14.51153,9,23.996308
-12.81929,7,24.001155
-11.976079,9,24.007159
-11.003672,7,24.011682
-12.33213,7,24.016391
-13.556552,9,24.022246
-10.945365,9,24.027997
-12.464585,7,24.032718
-14.178985,8,24.039136
-10.289785,7,24.043771
-12.485235,7,24.048257
-14.93122,8,24.053463
-11.420074,6,24.057365
-11.09869,11,24.065421
-10.147285,7,24.070112
-10.350778,7,24.074572
-12.240623,7,24.079162
-17.91487,12,24.087618
-14.586277,7,24.093183
-12.833622,8,24.098791
-14.720826,8,24.104026
-14.854567,7,24.109
-14.868232,13,24.117737
-12.663257,8,24.123069
-17.362926,9,24.128994
-11.59318,7,25.806365
-14.543477,8,25.812313
-12.367835,6,25.816651
-11.230085,7,25.821647
-13.640466,8,25.827038
-13.636664,9,25.832886
-10.894851,7,25.837597
-14.079867,8,25.842938
-13.07797,10,25.849521
-12.588153,7,25.854432
-13.427591,7,25.859105
-12.401495,7,25.863778
-12.557917,8,25.870003
-12.428761,7,25.875684
-12.765817,7,25.880807
-12.255509,8,25.886297
-12.615187,8,25.892068
-10.89684,7,25.896755
-12.716748,7,25.901546
-14.873147,11,25.90924
-13.713589,7,25.913968
-11.666133,9,25.920302
-11.875579,7,25.925034
-13.058459,7,25.929692
-12.719499,8,25.935055
-12.151033,9,25.941047
-10.00408,8,25.946217
-12.570567,6,25.950267
-11.29201,7,25.954996
-12.658079,8,25.960504
-11.097181,7,25.965037
-11.418884,8,25.97048
-13.089463,7,25.976165
-10.964735,7,25.981307
-12.240161,8,25.988026
-11.76584,9,25.994847
-10.161919,8,26.000402
-12.525098,8,26.005815
-12.052708,6,26.009755
-16.15289,8,26.015077
-16.711995,10,26.021746
-12.047457,7,26.026509
-11.842533,8,26.032362
-12.95043,7,26.037063
-14.280059,9,26.043046
-11.464987,7,26.047576
-10.051811,8,26.052903
-14.161569,8,26.058279
-12.413275,7,26.063056
-10.882689,7,26.067765
-13.891387,7,26.072434
-13.103323,10,26.080152
-13.023295,7,26.085781
-11.934707,9,26.092477
-10.855748,6,26.096455
-13.270518,8,26.101852
-13.058037,7,26.10663
-12.913468,7,26.111378
-12.268886,8,26.116741
-10.257808,7,26.121453
-10.254359,7,26.126218
-12.352083,9,26.132181
-12.892187,7,26.137186
-17.113923,9,26.143188
-10.610687,6,26.147244
-12.039417,9,26.153034
-10.767657,7,26.157766
-11.369285,9,26.163529
-9.510545,8,26.168823
-10.671845,7,26.173408
-12.389948,8,26.178667
-10.834393,6,26.183733
-12.891216,7,26.188856
-12.874408,7,26.193995
-12.773159,7,26.198965
-12.317233,7,26.203942
-11.625591,7,26.208819
-11.264697,10,26.215506
-10.750431,6,26.219476
-10.912398,7,26.224268
-10.722954,6,26.228169
-11.298027,6,26.232105
-12.065444,7,26.237162
-10.225727,7,26.242263
-12.833464,7,26.247355
-13.261717,8,26.252701
-12.969391,8,26.258384
-10.36824,7,26.263393
-12.415437,8,26.268778
-11.29259,9,26.274942
-13.891931,7,26.279643
-14.099742,7,26.284463
-11.701192,9,26.291514
-14.995779,8,26.297248
-12.701544,7,26.302079
-13.911449,9,26.308833
-14.747911,9,26.315084
-11.515598,6,26.319306
-12.434887,7,26.324459
-12.690805,8,26.32987
-12.74189,8,26.335242
-12.456176,7,26.340114
-11.241077,7,26.344819
-11.335985,7,26.34952
-12.696057,8,26.354872
-13.487343,7,26.359592
-11.690827,8,26.364883
-12.472449,11,26.372245
-14.65916,8,26.377491
-12.647949,7,26.382061
-12.913837,7,26.386853
-13.385005,7,26.392648
-12.099867,8,26.398178
-12.152593,8,26.404215
-16.326586,9,26.410663
-12.509384,8,26.415938
-13.020846,7,26.420906
-12.727671,7,26.426512
-11.005215,7,26.431094
-16.115525,9,26.436931
-12.414972,8,26.442316
-13.881639,9,26.44829
-10.798862,7,26.452897
-13.531353,6,26.456827
-13.085802,7,26.461535
-12.69933,8,26.467028
-12.055869,8,26.472387
-11.483798,8,26.477722
-11.167802,6,26.481627
-11.688255,8,26.486877
-12.913389,8,26.492475
-12.997048,8,26.499108
-10.904641,7,26.504285
-10.96988,6,26.509
-11.913005,8,26.514622
-13.13136,7,26.519182
-12.923917,8,26.524622
-12.77398,7,26.529461
-12.057799,8,26.535014
-13.212156,7,26.539825
-11.826832,8,26.545591
-10.993152,6,26.549983
-13.070293,7,26.556621
-13.02258,7,26.561732
-11.994121,9,26.567921
-10.31317,7,26.572706
-12.828729,7,26.577402
-13.053257,6,26.581296
-13.178659,8,26.586559
-11.453797,6,26.59077
-12.556533,7,26.595629
-10.612123,7,26.600332
-12.594386,9,26.607244
-12.66295,8,26.613334
-12.546849,8,26.619311
-12.440237,7,26.624531
-12.453077,8,26.629878
-12.997378,7,26.6345
-13.776922,8,26.64008
-13.795326,9,26.64616
-10.957344,7,26.65091
-10.797933,6,26.654891
-11.215239,8,26.660396
-12.456889,8,26.666254
-13.2174,8,26.671807
-11.813018,7,26.676617
-12.308638,7,26.681353
-11.603121,10,26.688195
-11.171724,7,26.693002
-14.303338,9,26.699006
-11.362588,7,26.703536
-14.210988,9,26.710436
-13.00896,7,26.716118
-10.999268,6,26.7204
-12.198947,9,26.726893
-13.320763,8,26.732289
-11.971137,8,26.737817
-12.772204,10,26.744423
-13.040516,7,26.749635
-12.084255,7,26.754295
-13.79179,8,26.759375
-16.119269,8,26.764985
-12.125064,8,26.77045
-12.066223,9,26.776368
-12.018704,9,26.782232
-14.905625,9,26.788311
-10.741999,6,26.792203
-12.516205,7,26.796562
-10.0657,7,26.801286
-9.999031,7,26.805883
-14.131203,6,26.810037
-12.913464,7,26.815629
-14.015889,9,26.821991
-12.622168,7,26.827482
-13.359038,7,26.832149
-14.244103,8,26.837777
-14.959,8,26.843686
-12.091187,8,26.849224
-12.819339,7,26.85407
-11.024232,7,26.858802
-13.603957,7,26.863355
-12.604889,7,26.868088
-11.638443,9,26.874262
-10.981512,6,26.878474
-13.482558,8,26.883774
-10.758795,7,26.888404
-12.615011,7,26.893106
-13.215292,8,26.89832
-12.4042,7,26.903037
-10.668298,8,26.908205
-12.186777,8,26.913511
-12.680119,8,26.919832
-13.601005,7,26.924805
-10.149355,7,26.93
-12.397712,8,26.935705
-13.975132,8,26.941568
-12.196108,8,26.947133
-11.869404,8,26.954245
-12.019641,9,26.962947
-12.037352,8,26.974418
-12.397817,7,26.984101
-14.567369,9,26.992421
-10.611852,8,26.997961
-12.230931,9,27.0045
-12.502055,8,27.009988
-12.766129,7,27.014689
-12.239073,7,27.019299
-12.358172,8,27.025785
-12.116093,8,27.031667
-12.968422,6,27.036583
-12.894874,7,27.042761
-13.670457,9,27.04986
-12.865832,7,27.055516
-13.050558,7,27.06119
-13.152794,10,27.069779
-13.780855,9,27.077011
-11.070908,6,27.081696
-12.953593,7,27.086378
-12.769595,7,27.091274
-12.243692,8,27.097988
-12.350907,7,27.102902
-12.77569,7,27.1077
-10.529789,7,27.112337
-12.23638,7,27.116884
-12.83473,7,27.121397
-13.850458,9,27.127606
-10.869489,7,27.133009
-13.060213,7,27.137678
-13.081404,8,27.14362
-10.89007,7,27.148285
-12.769415,8,27.153787
-12.351423,7,27.158733
-11.310298,6,27.162829
-14.113512,7,27.167605
-11.028572,7,27.172339
-13.104472,7,27.177119
-12.805739,8,27.182531
-12.932991,7,27.187328
-11.176147,6,27.19148
-15.620477,7,27.195982
-11.213089,7,27.200671
-11.942029,7,27.205304
-14.688785,7,27.209959
-10.860252,6,27.21383
-13.590096,7,27.21852
-11.446816,7,27.223357
-12.792863,7,27.227802
-12.362657,7,27.232767
-14.409089,9,27.239415
-11.131843,7,27.244543
-12.601626,6,27.249112
-12.168291,7,28.880244
-12.365337,8,28.886091
-13.840445,8,28.891597
-9.454767,9,28.898042
-10.720748,7,28.902818
-11.185378,7,28.907456
-12.465246,11,28.915841
-10.66704,8,28.921959
-13.483908,7,28.927409
-11.365025,7,28.932353
-11.944222,8,28.937966
-14.50935,8,28.943361
-10.504396,6,28.947493
-12.391203,7,28.95218
-11.25613,7,28.956803
-10.246703,7,28.96161
-12.882413,7,28.966363
-12.767256,7,28.971155
-12.36818,7,28.975777
-11.765289,8,28.981349
-10.091898,8,28.986661
-11.372885,7,28.992476
-12.136177,8,28.999874
-11.723814,8,29.006578
-11.01302,8,29.01225
-10.813935,6,29.016311
-12.605668,7,29.02222
-11.23543,7,29.027635
-10.464099,8,29.033257
-12.988724,8,29.038649
-11.310276,8,29.044902
-12.164073,8,29.050671
-11.996591,7,29.055529
-14.543564,8,29.0608
-11.977151,6,29.064898
-12.327703,8,29.070546
-12.411789,8,29.075995
-12.224832,7,29.080743
-12.624671,6,29.084727
-12.428762,8,29.089984
-10.587436,8,29.095464
-11.632343,7,29.100393
-12.34484,7,29.105091
-12.607785,8,29.110323
-10.628775,6,29.114523
-10.8735,7,29.119237
-11.651402,8,29.125703
-13.553636,9,29.132041
-10.662957,8,29.138181
-12.132633,7,29.143418
-12.406733,7,29.148116
-12.473919,7,29.152966
-12.052649,8,29.158484
-11.789779,8,29.163997
-10.800158,6,29.168076
-13.189971,9,29.174324
-10.747871,6,29.178295
-15.307386,7,29.183035
-11.454862,9,29.189267
-13.083085,7,29.194129
-12.213822,7,29.199065
-9.999493,8,29.2048
-11.569133,6,29.208857
-13.650081,10,29.215403
-10.35495,8,29.220858
-11.350477,8,29.22625
-10.753587,6,29.231221
-12.287007,8,29.236902
-11.294937,7,29.242764
-13.261704,10,29.249572
-10.241071,7,29.254349
-10.777866,7,29.259296
-12.082479,7,29.263758
-10.228922,8,29.269326
-12.941284,7,29.274275
-10.80914,6,29.278198
-12.640859,7,29.282843
-12.809701,7,29.287547
-11.511157,9,29.293794
-11.741225,8,29.29943
-10.987235,7,29.30414
-10.690827,7,29.308932
-10.368006,8,29.314533
-12.881326,6,29.318401
-12.867545,7,29.323181
-12.51929,8,29.328458
-10.368765,7,29.333231
-11.022685,7,29.33882
-12.521351,7,29.344532
-13.126784,7,29.349763
-12.353002,7,29.354728
-11.408554,10,29.361732
-13.538694,9,29.368111
-10.985972,7,29.372791
-10.638204,6,29.376835
-11.727767,7,29.381542
-12.870006,7,29.386471
-12.546339,7,29.391202
-12.683447,8,29.39666
-10.860301,7,29.40135
-12.940004,7,29.405949
-11.130788,7,29.410669
-11.698305,8,29.416104
-12.035386,7,29.420856
-9.711009,9,29.426806
-11.643787,8,29.432082
-11.707216,6,29.43614
-10.691237,7,29.441841
-13.3577,8,29.447279
-10.468648,8,29.453524
-11.991067,8,29.459343
-12.649156,7,29.464199
-15.309052,8,29.469828
-10.76699,8,29.4751
-9.916888,8,29.480667
-12.566607,8,29.486129
-13.013315,7,29.490919
-10.725241,7,29.49566
-12.913482,7,29.500548
-13.568921,7,29.505228
-12.804995,7,29.510053
-13.300347,10,29.516756
-12.713897,8,29.522307
-11.749358,8,29.527799
-11.659531,8,29.533141
-10.600657,7,29.537702
-10.767246,6,29.54188
-11.05738,7,29.546552
-11.48468,8,29.553181
-12.045217,7,29.55886
-12.388815,7,29.564671
-11.741252,9,29.571159
-11.407293,7,29.57624
-12.26435,8,29.581852
-10.910809,7,29.586833
-10.262648,7,29.591581
-12.649353,7,29.596235
-10.595418,7,29.601023
-12.482981,7,29.605956
-11.36631,7,29.610709
-12.997685,8,29.616156
-10.403611,6,29.620062
-12.22757,7,29.624827
-10.507108,7,29.629513
-14.56614,6,29.633556
-11.374623,7,29.638203
-11.890846,8,29.643589
-12.986067,7,29.648115
-13.014137,7,29.653649
-10.816877,8,29.659099
-12.796104,8,29.665551
-12.882193,7,29.670303
-11.663658,9,29.676717
-10.52196,7,29.681582
-13.819613,8,29.687038
-16.568481,9,29.693276
-11.310326,10,29.700038
-12.556426,9,29.705868
-10.057711,6,29.709905
-10.648758,7,29.714723
-11.757769,7,29.71953
-10.464539,7,29.724416
-11.739535,9,29.730482
-15.668949,7,29.735493
-11.568674,7,29.740318
-11.572429,8,29.746139
-12.842941,7,29.751271
-11.07949,7,29.75635
-13.265032,8,29.763748
-10.422065,8,29.770462
-13.46114,7,29.775835
-11.549856,7,29.780747
-12.308015,8,29.786417
-12.527438,7,29.791592
-10.108499,8,29.797196
-10.24074,7,29.802126
-11.536056,10,29.809081
-12.245672,8,29.814512
-9.823083,7,29.819283
-14.070632,7,29.824036
-10.8304,7,29.828754
-15.281816,8,29.833972
-9.984333,9,29.840254
-10.720287,8,29.845516
-10.438771,7,29.850358
-11.655648,9,29.856615
-12.501185,7,29.861153
-13.691372,7,29.866885
-12.196794,7,29.871726
-11.156436,6,29.876448
-10.769227,7,29.881509
-11.228874,7,29.886421
-12.710145,7,29.891626
-12.458858,8,29.897379
-11.055324,6,29.901411
-12.563389,8,29.906939
-10.953818,6,29.91105
-12.991398,7,29.915983
-12.654896,7,29.920655
-12.442979,7,29.92561
-12.307806,7,29.930348
-12.064782,7,29.935115
-10.272709,8,29.940504
-10.241436,7,29.945397
-13.654768,8,29.950742
-13.103444,7,29.95564
-11.285288,6,29.959805
-13.175914,7,29.964465
-10.526932,7,29.969407
-13.200654,8,29.975704
-10.930011,7,29.981188
-12.522693,8,30.001423
-12.254634,7,30.006348
-13.327031,7,30.012146
-13.869341,8,30.017521
-11.709343,8,30.023008
-12.974756,7,30.028038
-10.911845,6,30.032002
-12.136238,7,30.036609
-11.154057,8,30.041908
-14.112486,9,30.047962
-10.590322,6,30.052064
-12.708334,7,30.057153
-14.804074,8,30.062422
-13.280441,7,30.067003
-9.88767,8,30.072331
-12.208464,7,30.077976
-11.838501,10,30.085789
-12.089291,7,30.09127
-11.060099,6,30.095389
-10.585853,8,30.100629
-12.738165,7,30.105401
-13.797588,8,30.110817
-14.735865,10,30.117582
-12.038481,8,30.123078
-12.729868,7,30.127648
-12.530535,7,30.132354
-10.753352,6,30.136464
-10.737665,8,30.141856
-13.001935,7,30.146465
-11.78421,8,30.151828
-13.230506,8,30.157105
-10.028562,8,30.16261
-10.470909,7,30.167204
-11.278746,6,30.171201
-10.746719,7,30.175808
-11.926377,8,30.181113
-12.408345,7,30.186665
-13.584058,10,30.194991
-10.210615,8,30.200608
-12.144948,7,30.205252
-13.939842,7,30.210161
-10.390845,6,30.214145
-12.727865,7,30.218877
-13.389307,10,30.225535
-10.518934,8,30.230942
-11.246022,7,30.235701
-11.148765,7,30.240415
-12.18522,7,30.245168
-12.383999,8,30.250429
-11.32182,6,30.254492
-10.99956,7,30.259276
-11.141507,6,30.263274
-13.330415,7,30.268074
-14.699816,7,30.27272
-10.689767,7,30.277393
-10.925996,6,30.281284
-10.141636,8,30.286593
-12.13785,8,30.293029
-11.932682,8,30.298487
-11.061704,7,30.303176
-11.107519,6,30.30751
-12.190133,7,30.312763
-10.409041,7,30.317448
-10.514574,7,30.322158
-11.905252,8,30.327934
-10.755906,7,31.93988
-12.417144,7,31.944653
-13.58063,8,31.950352
-10.182713,8,31.95654
-10.755368,8,31.962692
-12.318951,8,31.968803
-10.620359,8,31.974678
-12.833729,7,31.979477
-10.688369,7,31.984263
-10.131358,8,31.989958
-11.928497,8,31.995642
-10.454716,7,32.002728
-10.851202,7,32.009571
-10.25603,8,32.017118
-11.029801,6,32.022721
-10.145696,8,32.030287
-10.966228,6,32.035401
-12.187683,7,32.040801
-10.030924,9,32.04856
-11.899397,9,32.055999
-10.259103,7,32.06307
-10.298433,7,32.069628
-11.011587,7,32.076076
-12.123154,8,32.083784
-11.872555,8,32.089822
-10.06021,9,32.09611
-10.96348,9,32.102366
-10.229193,8,32.107907
-10.224674,8,32.113092
-12.931683,8,32.118692
-10.499357,7,32.123495
-10.747988,6,32.127731
-11.694639,9,32.133804
-11.015657,7,32.139152
-10.382073,7,32.14514
-10.778708,6,32.149393
-13.128038,7,32.154389
-11.821059,8,32.160082
-11.006306,7,32.164889
-11.557618,9,32.172047
-11.433252,9,32.179342
-10.753669,7,32.18439
-14.299653,8,32.189858
